,iic,n_iic,label,prior
GO:0072081,12.320269633915109,0.8913025143797499,specification of nephron tubule identity,BIOP
GO:2000294,13.740307814252319,0.9940343244990382,positive regulation of defecation,BIOP
GO:0032958,13.600377553107844,0.9839111537161068,inositol phosphate biosynthetic process,BIOP
GO:0038033,13.822769974444292,1.0,positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway,BIOP
GO:0010457,13.822769974444292,1.0,centriole-centriole cohesion,BIOP
GO:0045948,13.50084187955693,0.9767103051354724,positive regulation of translational initiation,BIOP
GO:0045722,13.822769974444292,1.0,positive regulation of gluconeogenesis,BIOP
GO:0061241,13.185340053829,0.9538855148574577,mesonephric nephron epithelium development,BIOP
GO:0034109,12.33734314727405,0.8925376874594225,homotypic cell-cell adhesion,BIOP
GO:0002223,13.822769974444292,1.0,stimulatory C-type lectin receptor signaling pathway,BIOP
GO:0019593,13.822769974444292,1.0,mannitol biosynthetic process,BIOP
GO:0050708,12.47881557322693,0.9027724252301036,regulation of protein secretion,BIOP
GO:0046546,13.822769974444292,1.0,development of primary male sexual characteristics,BIOP
GO:0170002,13.822769974444292,1.0,halotropism,BIOP
GO:0048734,13.822769974444292,1.0,proboscis morphogenesis,BIOP
GO:0075019,13.822769974444292,1.0,negative regulation of appressorium formation,BIOP
GO:0075506,13.822769974444292,1.0,entry of viral genome into host nucleus through nuclear pore complex via importin,BIOP
GO:0042838,13.822769974444292,1.0,D-glucarate catabolic process,BIOP
GO:0045059,13.822769974444292,1.0,positive thymic T cell selection,BIOP
GO:0150099,13.822769974444292,1.0,neuron-glial cell signaling,BIOP
GO:1904790,13.50084187955693,0.9767103051354724,regulation of shelterin complex assembly,BIOP
GO:0046682,13.822769974444292,1.0,response to cyclodiene,BIOP
GO:2000660,13.822769974444292,1.0,negative regulation of interleukin-1-mediated signaling pathway,BIOP
GO:0045836,13.638345403306865,0.9866579150576625,positive regulation of meiotic nuclear division,BIOP
GO:0071379,13.460199895059583,0.9737700851526118,cellular response to prostaglandin stimulus,BIOP
GO:1905011,13.822769974444292,1.0,transmembrane phosphate ion transport from cytosol to vacuole,BIOP
GO:0006939,12.015415052386688,0.8692479925948949,smooth muscle contraction,BIOP
GO:0033529,13.822769974444292,1.0,raffinose biosynthetic process,BIOP
GO:0007008,12.822769974444292,0.9276556000100694,outer mitochondrial membrane organization,BIOP
GO:0032416,13.822769974444292,1.0,negative regulation of sodium:proton antiporter activity,BIOP
GO:0015693,13.50084187955693,0.9767103051354724,magnesium ion transport,BIOP
GO:0060433,13.630124896501895,0.9860632074252439,bronchus development,BIOP
GO:0060741,13.822769974444292,1.0,prostate gland stromal morphogenesis,BIOP
GO:0009906,13.822769974444292,1.0,"response to photoperiod, blue light",BIOP
GO:1903347,13.822769974444292,1.0,negative regulation of bicellular tight junction assembly,BIOP
GO:0072064,13.670766880999242,0.9890034274081045,long descending thin limb development,BIOP
GO:0006414,12.735307133193952,0.9213281532383991,translational elongation,BIOP
GO:1901052,13.616319096976866,0.9850644351422244,sarcosine metabolic process,BIOP
GO:0021715,13.822769974444292,1.0,inferior olivary nucleus formation,BIOP
GO:0046379,13.363338355806995,0.9667626952132822,extracellular polysaccharide metabolic process,BIOP
GO:1900833,13.822769974444292,1.0,D-leucine biosynthetic process,BIOP
GO:1900963,13.822769974444292,1.0,negative regulation of methanophenazine biosynthetic process,BIOP
GO:1904712,13.822769974444292,1.0,positive regulation of Wnt-Frizzled-LRP5/6 complex assembly,BIOP
GO:2000438,13.822769974444292,1.0,negative regulation of monocyte extravasation,BIOP
GO:0050926,13.015415052386688,0.9415923925848255,regulation of positive chemotaxis,BIOP
GO:0061390,13.822769974444292,1.0,positive regulation of direction of cell growth,BIOP
GO:0097068,13.71585477052778,0.9922652837228589,response to thyroxine,BIOP
GO:0009992,13.822769974444292,1.0,intracellular water homeostasis,BIOP
GO:1904059,13.460199895059583,0.9737700851526118,regulation of locomotor rhythm,BIOP
GO:0075031,13.822769974444292,1.0,positive regulation of formation of symbiont germ tube hook structure for appressorium development,BIOP
GO:0002652,12.974773067889341,0.9386521726019649,regulation of tolerance induction dependent upon immune response,BIOP
GO:1900597,13.33734314727405,0.9648820874493531,demethylkotanin metabolic process,BIOP
GO:0043585,13.822769974444292,1.0,nose morphogenesis,BIOP
GO:0035441,13.559735568610497,0.9809709337332463,cell migration involved in vasculogenesis,BIOP
GO:0019085,13.822769974444292,1.0,early viral transcription,BIOP
GO:0003189,13.822769974444292,1.0,aortic valve formation,BIOP
GO:0045957,13.822769974444292,1.0,"negative regulation of complement activation, alternative pathway",BIOP
GO:0050966,13.822769974444292,1.0,detection of mechanical stimulus involved in sensory perception of pain,BIOP
GO:0010816,13.822769974444292,1.0,calcitonin catabolic process,BIOP
GO:0035352,13.735307133193952,0.9936725532283297,NAD transmembrane transport,BIOP
GO:0031340,13.363338355806995,0.9667626952132822,positive regulation of vesicle fusion,BIOP
GO:1902038,13.822769974444292,1.0,positive regulation of hematopoietic stem cell differentiation,BIOP
GO:0006166,13.680750969571864,0.9897257203053372,purine ribonucleoside salvage,BIOP
GO:0007206,13.822769974444292,1.0,phospholipase C-activating G protein-coupled glutamate receptor signaling pathway,BIOP
GO:0032759,13.822769974444292,1.0,positive regulation of TRAIL production,BIOP
GO:0120059,13.822769974444292,1.0,negative regulation of small intestinal transit,BIOP
GO:0086023,13.71585477052778,0.9922652837228589,adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process,BIOP
GO:1903648,13.822769974444292,1.0,positive regulation of chlorophyll catabolic process,BIOP
GO:0072253,13.822769974444292,1.0,metanephric juxtaglomerulus cell fate commitment,BIOP
GO:2000075,13.822769974444292,1.0,"negative regulation of cytokinesis, site selection",BIOP
GO:0016183,13.822769974444292,1.0,synaptic vesicle coating,BIOP
GO:0090109,13.533263357249307,0.9790558174859143,regulation of cell-substrate junction assembly,BIOP
GO:0060558,12.237807473723135,0.8853368388787881,regulation of calcidiol 1-monooxygenase activity,BIOP
GO:0018895,13.33734314727405,0.9648820874493531,dibenzothiophene metabolic process,BIOP
GO:1903729,12.320269633915109,0.8913025143797499,regulation of plasma membrane organization,BIOP
GO:0160165,13.822769974444292,1.0,"CD8-positive, alpha-beta T cell homeostasis",BIOP
GO:1905529,13.50084187955693,0.9767103051354724,regulation of uracil import across plasma membrane,BIOP
GO:1902178,13.822769974444292,1.0,fibroblast growth factor receptor apoptotic signaling pathway,BIOP
GO:0061882,13.822769974444292,1.0,negative regulation of anterograde axonal transport of mitochondrion,BIOP
GO:0060305,13.822769974444292,1.0,regulation of cell diameter,BIOP
GO:1904276,13.559735568610497,0.9809709337332463,regulation of wax biosynthetic process,BIOP
GO:1901811,13.822769974444292,1.0,beta-carotene catabolic process,BIOP
GO:0072099,13.670766880999242,0.9890034274081045,anterior/posterior pattern specification involved in ureteric bud development,BIOP
GO:1903599,13.723234300893377,0.9927991514193655,positive regulation of autophagy of mitochondrion,BIOP
GO:1901404,13.50084187955693,0.9767103051354724,regulation of tetrapyrrole catabolic process,BIOP
GO:0060431,13.822769974444292,1.0,primary lung bud formation,BIOP
GO:0044359,12.015415052386688,0.8692479925948949,modulation of molecular function in another organism,BIOP
GO:0008306,13.292255257745511,0.9616202311345987,associative learning,BIOP
GO:0034397,12.974773067889341,0.9386521726019649,telomere localization,BIOP
GO:0048340,13.822769974444292,1.0,paraxial mesoderm morphogenesis,BIOP
GO:0034342,13.600377553107844,0.9839111537161068,response to type III interferon,BIOP
GO:0010686,13.735307133193952,0.9936725532283297,tetracyclic triterpenoid biosynthetic process,BIOP
GO:0002419,13.822769974444292,1.0,T cell mediated cytotoxicity directed against tumor cell target,BIOP
GO:0072195,13.822769974444292,1.0,kidney smooth muscle cell differentiation,BIOP
GO:0015972,13.70247574072658,0.9912973858394437,guanosine pentaphosphate metabolic process,BIOP
GO:1904942,13.407732475165448,0.9699743611413508,regulation of cardiac ventricle formation,BIOP
GO:0043520,13.630124896501895,0.9860632074252439,regulation of myosin II filament assembly,BIOP
GO:1900369,13.670766880999242,0.9890034274081045,negative regulation of post-transcriptional gene silencing by regulatory ncRNA,BIOP
GO:0086019,13.185340053829,0.9538855148574577,cell-cell signaling involved in cardiac conduction,BIOP
GO:0141166,13.407732475165448,0.9699743611413508,chromosomal 5-methylcytosine DNA demethylation pathway,BIOP
GO:1990485,13.822769974444292,1.0,anaerobic lactate catabolic process,BIOP
GO:0006067,12.915879378835774,0.934391544004191,ethanol metabolic process,BIOP
GO:1901194,13.822769974444292,1.0,negative regulation of formation of translation preinitiation complex,BIOP
GO:0072540,13.822769974444292,1.0,T-helper 17 cell lineage commitment,BIOP
GO:2000541,13.822769974444292,1.0,positive regulation of protein geranylgeranylation,BIOP
GO:0031580,13.697239092360434,0.9909185436554365,membrane raft distribution,BIOP
GO:0048795,13.822769974444292,1.0,swim bladder morphogenesis,BIOP
GO:0006576,10.311808055166912,0.7460015665623829,biogenic amine metabolic process,BIOP
GO:0001827,13.822769974444292,1.0,inner cell mass cell fate commitment,BIOP
GO:1905748,13.822769974444292,1.0,hard palate morphogenesis,BIOP
GO:0042127,8.994950949826972,0.6507343294040883,regulation of cell population proliferation,BIOP
GO:0051629,13.822769974444292,1.0,inhibition of epinephrine uptake,BIOP
GO:0070585,12.992694975886604,0.9399487222827017,protein localization to mitochondrion,BIOP
GO:0099639,13.772143901374324,0.9963374871199069,"neurotransmitter receptor transport, endosome to plasma membrane",BIOP
GO:1900636,13.822769974444292,1.0,heptadecane biosynthetic process,BIOP
GO:0048250,13.822769974444292,1.0,iron import into the mitochondrion,BIOP
GO:1905353,13.822769974444292,1.0,ciliary transition fiber assembly,BIOP
GO:0034659,13.697239092360434,0.9909185436554365,isopropylmalate transport,BIOP
GO:0075244,13.616319096976866,0.9850644351422244,regulation of oospore formation,BIOP
GO:0010286,13.630124896501895,0.9860632074252439,heat acclimation,BIOP
GO:0016053,9.191795075966299,0.6649748996011801,organic acid biosynthetic process,BIOP
GO:0071707,13.822769974444292,1.0,immunoglobulin heavy chain V-D-J recombination,BIOP
GO:1903344,13.559735568610497,0.9809709337332463,regulation of protein polyglycylation,BIOP
GO:0019216,9.747481847140055,0.7051757256440873,regulation of lipid metabolic process,BIOP
GO:0043645,13.581761874940497,0.9825644136486845,cephalosporin metabolic process,BIOP
GO:0043179,13.822769974444292,1.0,rhythmic excitation,BIOP
GO:1904508,13.559735568610497,0.9809709337332463,regulation of protein localization to basolateral plasma membrane,BIOP
GO:0010482,13.822769974444292,1.0,regulation of epidermal cell division,BIOP
GO:2000927,13.616319096976866,0.9850644351422244,regulation of cellodextrin catabolic process,BIOP
GO:0141161,13.559735568610497,0.9809709337332463,regulation of cAMP/PKA signal transduction,BIOP
GO:0003166,13.822769974444292,1.0,bundle of His development,BIOP
GO:0018968,13.822769974444292,1.0,tetrahydrofuran catabolic process,BIOP
GO:0043697,13.237807473723135,0.9576812388687187,cell dedifferentiation,BIOP
GO:0007503,13.33734314727405,0.9648820874493531,fat body development,BIOP
GO:1902298,13.697239092360434,0.9909185436554365,cell cycle DNA replication maintenance of fidelity,BIOP
GO:1900019,12.822769974444292,0.9276556000100694,regulation of protein kinase C activity,BIOP
GO:0061302,13.822769974444292,1.0,smooth muscle cell-matrix adhesion,BIOP
GO:0062237,13.444258351190562,0.9726168037264943,protein localization to postsynapse,BIOP
GO:0060550,13.822769974444292,1.0,"positive regulation of fructose 1,6-bisphosphate 1-phosphatase activity",BIOP
GO:0033531,13.630124896501895,0.9860632074252439,stachyose metabolic process,BIOP
GO:1900764,13.581761874940497,0.9825644136486845,emericellin metabolic process,BIOP
GO:0070348,13.822769974444292,1.0,negative regulation of brown fat cell proliferation,BIOP
GO:0060058,13.822769974444292,1.0,positive regulation of apoptotic process involved in mammary gland involution,BIOP
GO:0007620,13.822769974444292,1.0,copulation,BIOP
GO:1901038,13.670766880999242,0.9890034274081045,cyanidin 3-O-glucoside metabolic process,BIOP
GO:0072139,13.559735568610497,0.9809709337332463,glomerular parietal epithelial cell differentiation,BIOP
GO:0007093,13.190501758944778,0.9542589353169836,mitotic cell cycle checkpoint signaling,BIOP
GO:0015671,13.822769974444292,1.0,oxygen transport,BIOP
GO:1903823,13.822769974444292,1.0,telomere single strand break repair,BIOP
GO:0006730,13.33734314727405,0.9648820874493531,one-carbon metabolic process,BIOP
GO:0016079,11.237807473723135,0.8129924388888575,synaptic vesicle exocytosis,BIOP
GO:0001923,13.662305302251045,0.9883912795705987,B-1 B cell differentiation,BIOP
GO:0140060,13.822769974444292,1.0,axon arborization,BIOP
GO:0061475,13.822769974444292,1.0,cytosolic valyl-tRNA aminoacylation,BIOP
GO:0006366,13.574842461000706,0.9820638327989284,transcription by RNA polymerase II,BIOP
GO:1900518,13.33734314727405,0.9648820874493531,regulation of response to pullulan,BIOP
GO:2000474,13.559735568610497,0.9809709337332463,regulation of opioid receptor signaling pathway,BIOP
GO:1903657,13.822769974444292,1.0,negative regulation of type IV pilus biogenesis,BIOP
GO:0021853,13.822769974444292,1.0,cerebral cortex GABAergic interneuron migration,BIOP
GO:0010396,13.407732475165448,0.9699743611413508,rhamnogalacturonan II metabolic process,BIOP
GO:1904462,13.822769974444292,1.0,ergosteryl 3-beta-D-glucoside catabolic process,BIOP
GO:1902563,13.533263357249307,0.9790558174859143,regulation of neutrophil activation,BIOP
GO:1902443,13.822769974444292,1.0,negative regulation of ripoptosome assembly involved in necroptotic process,BIOP
GO:1903019,13.085804380278086,0.9466846662768232,negative regulation of glycoprotein metabolic process,BIOP
GO:0046819,13.822769974444292,1.0,protein secretion by the type V secretion system,BIOP
GO:1902514,13.630124896501895,0.9860632074252439,regulation of calcium ion transmembrane transport via high voltage-gated calcium channel,BIOP
GO:2000887,13.822769974444292,1.0,glucuronoarabinoxylan catabolic process,BIOP
GO:1903277,13.822769974444292,1.0,negative regulation of sodium ion export across plasma membrane,BIOP
GO:0001921,13.822769974444292,1.0,positive regulation of receptor recycling,BIOP
