,iic
pentachlorophenol,0.9816358770186568
pentacyclic,0.9411901984225933
pentadecane,0.9598568869968431
pentaerythritol,1.0
pentalenolactone,0.984566626890801
pentaphosphate,0.9882871002653093
pentasaccharide,0.9539805565681072
pentatricopeptide,1.0
pentitol,0.9403909541648939
pentose,0.7379150464818099
pentosuria,1.0
pentraxins,0.808627215707611
pep,1.0
pepsinogen,1.0
peptic,1.0
peptidase,0.5778602341218768
peptide,0.6203475431844285
peptidergic,1.0
peptidoglycan,0.961903811561017
peptidyl,1.0
peptidylprolyl,0.7355067964810083
per,1.0
perception,0.7742900102478093
perforin,1.0
perianth,1.0
periarticular,1.0
pericardial,1.0
pericardium,1.0
pericentral,1.0
pericentric,0.991582418979327
pericentriolar,1.0
perichondral,1.0
perichondrial,0.9693899478891657
periciliary,0.7052481938744672
periclinal,1.0
pericyte,0.8947711681329541
peridermal,1.0
peridontal,1.0
periglomerular,1.0
perijunctional,1.0
perilipins,1.0
perineurial,1.0
perineuronal,1.0
perinuclear,1.0
periodic,0.9479397650649873
periodontium,0.9593273295301493
peripheral,0.84904759902692
periphery,0.8219196845272495
periplasmic,0.974954712739334
periportal,1.0
perirenal,1.0
peristalsis,0.9816358770186568
perithecium,0.983565603416541
peritoneal,1.0
peritoneum,0.96110506665463
peritubular,0.9778304551782313
perivascular,0.5236968043668366
periventricular,1.0
perk,0.8963217460530136
permeability,0.8765819745495875
permeabilization,0.9384423078119163
permeable,1.0
peroxidase,0.7377738712037357
peroxide,0.9414871333044394
peroxins,1.0
peroxiredoxins,1.0
peroxisomal,0.7963041716613235
peroxisome,0.9046591659615069
perphenazine,1.0
persulfido,1.0
perturbation,0.6481918004590537
pervasive,1.0
pest,0.8675785750847399
petal,0.983726935709483
pexophagy,1.0
peyer,0.9717565745854909
pfl,1.0
pfor,1.0
pg,1.0
ph,0.8933093602032468
phage,1.0
phagocyte,0.4699678150284577
phagocytic,0.9733017409504247
phagocytolytic,1.0
phagocytosis,0.7613799610492353
phagolysosome,0.9875037007339569
phagophore,1.0
phagosomal,0.6689802025576735
phagosome,0.969822566651611
phagosomes,1.0
phalangeal,0.9751138375915742
pharyngeal,0.9741828290268453
pharyngotympanic,1.0
pharynx,0.9316306366986183
phase,0.6378911201028947
phaseic,1.0
phasic,0.8605449122300419
phd,1.0
phe,1.0
phenanthrene,0.951820724961751
phenazine,0.96738460854899
phenol,0.9602663278514244
phenolic,1.0
phenotype,1.0
phenotypic,0.9354444137369249
phenylacetate,1.0
phenylalanine,0.8379115149537878
phenylethylamine,0.9646405685476618
phenylketonuria,1.0
phenylmercury,0.9759961560615337
phenylpropanoid,0.6863702185056462
phenylpropionate,0.9864190519078238
phenylpyruvate,1.0
pheromone,0.8756438605753967
phialide,0.9739294365526888
phlobaphene,0.9716374532813619
phloem,0.9109603607858068
phorbol,0.9816358770186568
phosphagen,0.9338999535121024
phosphatase,0.5303689500885441
phosphate,0.6480878931824792
phosphatidate,1.0
phosphatidic,0.983628191110864
phosphatidylcholine,0.9243200210985276
phosphatidylethanolamine,0.9630540181758268
phosphatidylglycerol,0.9634047199679565
phosphatidylinositol,0.9291808932467304
phosphatidylserine,0.9741925399865303
phosphinothricin,0.9441719443395205
phosphoadenylyl,1.0
phosphoanandamide,1.0
phosphoarginine,0.9853782114137287
phosphoceramide,0.9680811584069604
phosphocreatine,0.9722206429082803
phosphodiesterase,0.861684741307278
phosphodiesterases,1.0
phosphoenolpyruvate,0.9093712916942751
phosphoethanolamine,0.978634488613058
phosphoglycerate,1.0
phosphoinositide,1.0
phospholipase,0.7821375823317015
phospholipases,1.0
phospholipid,0.5496376144779465
phosphonate,0.9710234838910612
phosphonoacetate,1.0
phosphopantetheinylation,0.983565603416541
phosphoprotein,0.8633294778605327
phosphorelay,0.882605738959798
phosphorolysis,1.0
phosphorus,0.44185679651812565
phosphorylase,1.0
phosphorylases,1.0
phosphorylated,1.0
phosphorylates,1.0
phosphorylation,0.7405758922737875
phosphorylceramide,0.9910692813906486
phosphotransferase,0.9875037007339569
photoinhibition,1.0
photomorphogenesis,0.9763041935073041
photooxidative,1.0
photoperiod,1.0
photoperiodism,0.9195323996390873
photopic,0.9454116665532672
photoprotection,1.0
photoreactive,1.0
photoreceptor,0.8560363098672246
photorespiration,1.0
photoresponse,1.0
photosynthesis,0.9048325479347649
photosynthetic,0.9650137752534721
photosystem,0.9866030594166934
phototaxis,0.9722206429082803
phototransduction,0.801570831383147
phototropism,1.0
phragmoplast,1.0
phthalate,0.983565603416541
phthiocerol,1.0
phycocyanobilin,1.0
phyllome,0.842187955071135
phylloquinone,0.973006859666454
phyllotactic,0.94754926797182
physical,0.9408502612715717
physiological,0.9799536548888202
phytanate,1.0
phytanic,1.0
phytoalexin,0.9064751872568287
phytochelatin,0.9430289700109994
phytochrome,1.0
phytochromobilin,0.9851280625882967
phytoene,0.97474861343199
phytol,0.9898602591051356
phytosphingosine,0.9864190519078238
phytosteroid,0.948746239063793
phytosterol,1.0
phytotoxin,1.0
phytyl,0.9888844238203873
pi,0.7552607739977258
pial,1.0
pic,1.0
picolinic,0.9851280625882967
piddosome,1.0
piecemeal,1.0
pigment,0.6993833739822585
pigmentation,0.7687712401173055
pigmented,0.9734599070706841
pigmentosum,1.0
pili,1.0
pillar,0.9778480399684316
pilomotor,1.0
pilus,0.9357152043602011
pineal,1.0
pinealocyte,0.9727441540088377
pinene,0.9687113761480978
pinocytosis,0.9425264275140564
pioneer,1.0
pip,1.0
piperine,1.0
pirna,0.9692913561876045
pirnas,1.0
pit,1.0
pituicyte,1.0
pituitary,0.803274608323422
piwi,0.7874839570459056
pka,0.9778597735826182
pkb,1.0
pkc,0.9258545243174597
pkdys,1.0
pkmts,1.0
pkns,0.8963217460530136
pkr,1.0
place,1.0
placenta,0.9401288085819077
placental,0.9824943401889308
placode,0.8670569161644449
plakins,1.0
plakophilins,1.0
planar,0.8770670942759397
plant,0.7808204455662586
plantlet,1.0
plasm,0.9431235178351567
plasma,0.725618636641923
plasmablast,0.9541835024339447
plasmacytoid,0.9305362140405504
plasmalogen,0.7939595543887185
plasmatocyte,0.9583591993475079
plasmid,0.9352785029595021
plasminogen,0.9867521427078284
plasmodesma,1.0
plasticity,0.8380167976069628
plastid,0.8672004475103704
plastoglobule,1.0
plastoquinone,1.0
plate,0.9466849382835351
plateau,1.0
platelet,0.6804478904582437
platinum,0.9716374532813619
plaur,1.0
plc,1.0
plcg,1.0
pleckstrin,0.8633294778605327
pleura,0.9557089577825907
pleural,1.0
plexins,1.0
plexus,0.9863765903727314
plug,0.8267121556553284
plumbagin,0.9791919282315019
pluripotent,0.8675785750847399
plus,1.0
pml,1.0
pmn,1.0
pneumocyte,1.0
pnp,1.0
podocyte,0.9700531030816693
podosome,0.9763041935073041
point,0.9374461937949343
pol,1.0
polar,0.9555229749520856
polarity,0.7278126264608783
polarization,0.9746723795209647
polarized,0.9669019612142183
pole,0.9390570771807394
polh,1.0
poli,1.0
polk,1.0
pollen,0.9381203076873981
pollination,1.0
poly,0.9060650205542564
polyacyltrehalose,0.9851280625882967
polyadenylation,0.9710139400074193
polyamination,1.0
polyamine,0.8127720826055379
polyamines,0.8443569185418415
polychromatic,1.0
polychromatophilic,0.9645740974154139
polycistronic,0.9875037007339569
polycomb,1.0
polycyclic,0.9667582951844693
polyglutamylase,1.0
polyglutamylation,1.0
polyglycylation,0.9763041935073041
polyketide,0.6878638802002629
polymerase,0.54041271034489
polymeric,1.0
polymerization,0.8934382350866653
polymodal,1.0
polymyxin,1.0
polynucleotide,0.8684175854449709
polyol,0.6368988764328547
polypeptide,0.9816497258148003
polyphenic,0.9174340429439153
polyphosphate,0.9495465162573072
polyploid,0.6939116899923391
polyprenol,0.9353301310049751
polyproline,0.9862845154123228
polyproteins,0.9422398420713175
polysaccharide,0.7099604157291114
polyspermy,1.0
polytene,0.96738460854899
polyterpenoid,0.9691278768095908
polythionate,1.0
polyubiquitinated,0.9441719443395205
polyubiquitination,0.9310150493290806
polyufmylation,0.9845903932816056
polyunsaturated,1.0
pomcd,1.0
pons,1.0
pool,1.0
population,0.5961964737419513
porcn,1.0
pore,0.736149094191308
porins,0.8661630912305368
porphyrin,0.7322203558173861
portal,1.0
position,0.9831979162785667
positioning,0.9757200351827826
positive,0.34699096181931516
positively,1.0
post,0.528337306459673
posterior,0.8273775978910988
postganglionic,1.0
postmitotic,1.0
postnatal,1.0
postrema,1.0
postreplication,0.9685339325974853
postsynapse,0.9073194277892866
postsynaptic,0.8050959920008873
posture,1.0
potassium,0.6396454985044245
pote,1.0
potential,0.6749021192760695
potentiation,0.9791380963127041
pou,1.0
pouch,1.0
pp,0.9689129013294394
ppara,1.0
pparalpha,0.8963217460530136
pparg,1.0
pps,1.0
pr,1.0
prame,1.0
prd,1.0
preadipocyte,0.8853830387137154
preameloblast,1.0
preantral,1.0
prebend,0.9716374532813619
preblastoderm,0.9710234838910612
precatalytic,1.0
precementoblast,1.0
precerebellar,1.0
prechondroblast,1.0
prechordal,1.0
precise,1.0
precursor,0.37785803134631724
prednisone,1.0
preference,1.0
prefoldin,0.768268133872599
preganglionic,1.0
pregnancy,0.9495756621511998
pregnenolone,1.0
preincision,1.0
preinitiation,0.9622696766384428
preli,1.0
premature,0.9735041493717388
prematurity,1.0
premeiotic,0.9879158626097917
premigratory,1.0
prenol,0.9768538847553838
prenylated,1.0
prenylation,0.9283054071964917
prenylcysteine,0.953587205859776
prenyltransferase,1.0
preodontoblast,1.0
preosteoblast,1.0
prephenate,0.9614485682116903
preplasmablast,1.0
preprophase,1.0
prepulse,1.0
prepupal,1.0
preribosome,0.9846713773730125
presence,0.8675785750847399
presentation,0.7471431591553382
presenting,0.5644873794287412
prespliceosome,1.0
pressoreceptor,1.0
pressure,0.7404722851505379
presynapse,0.9128339474864549
presynaptic,0.8168160815813905
prevention,1.0
prickle,1.0
primary,0.3539149300709384
primase,0.8941002561200556
primer,0.9904161526325812
priming,0.9734606929958088
primitive,0.9261412261069637
primordial,0.9023964836582956
primordium,0.957025106715895
primum,1.0
principal,0.915481722775654
prior,0.7939595543887185
prirna,1.0
prkaa,0.541595734274933
prkcz,1.0
pro,1.0
proacrosomal,1.0
proanthocyanidin,1.0
proapoptotic,1.0
probing,1.0
proboscis,1.0
procambium,1.0
procapsid,1.0
process,0.14643221327960113
processed,1.0
processing,0.6345550116675504
processive,0.9036451054175161
processome,0.7594431415025629
procrystal,1.0
procyclogenesis,1.0
produce,1.0
produced,1.0
production,0.7290862011473332
proepicardium,1.0
proerythroblast,0.9557089577825907
proestrus,1.0
professional,0.35305222978256645
profilins,1.0
progenitor,0.5367487004839165
progeroid,1.0
progesterone,0.9146332290117238
progestin,1.0
programing,1.0
programmed,0.6416221118501383
programming,0.9589829083853126
progression,0.9738668945132668
progressive,1.0
prohemocyte,0.9413970892686475
projecting,0.9251465647462092
projection,0.6296709039810108
prokaryotic,0.7706443405337573
prokineticin,1.0
prolactin,0.9501504419272869
proliferation,0.6140313833142709
proliferator,0.9772375415524925
proline,0.9372273720436883
prolonged,0.7322203558173861
prolyl,1.0
prometaphase,0.8248291536743847
prominin,1.0
promonocyte,1.0
promote,1.0
promoter,0.8088509246106715
promotes,0.7434461510438677
promoting,1.0
promyelocyte,0.9421470827436095
pronephric,0.9727166133553703
pronephros,0.9247490528873338
prongf,1.0
pronuclear,0.9833146957477471
pronucleus,0.9821876936186485
proofreading,1.0
propagation,0.9554123112064612
propanediol,0.9659584645176564
propanoate,0.9745236422004413
propeptides,1.0
proper,0.9691640085021643
prophase,0.7851280685664183
propionate,0.9447697450369263
propionic,0.9862845154123228
propionylation,1.0
propria,0.9319595477019174
proprioception,0.9374172970749214
proprotein,1.0
propylene,0.983565603416541
proresolving,0.5060864114293412
prospore,0.9889187695453863
prostacyclin,1.0
prostaglandin,0.9469679655036216
prostanoid,0.9858708525708197
prostate,0.885271183326637
prostatic,0.9575674314798724
prosthetic,0.8697753901585905
protamine,1.0
proteaphagy,1.0
protease,0.871014867090421
proteasomal,0.9106200233977324
proteasome,0.9747795215697159
protectin,1.0
protectins,1.0
protection,0.9884056779123802
protective,0.8962118573636602
protein,0.3692544960671046
proteinase,1.0
proteinogenic,0.5875417165585407
proteoglycan,0.8738575215299829
proteoglycans,0.7200452351001576
proteolysis,0.7405481921740668
proteolytic,0.9422398420713175
proteolytically,1.0
prothoracic,1.0
protocadherins,0.8775319980138131
protocatechuate,1.0
protoderm,1.0
proton,0.8735252517597267
protoperithecium,1.0
protoplasmic,1.0
protoplast,0.9413970892686475
protoporphyrinogen,0.9580789095751033
protostomia,0.8168914033198864
protoxylem,1.0
protozoan,0.958729548623974
provides,1.0
proviral,1.0
provirus,0.8675785750847399
proximal,0.8914089646828529
pruning,0.9655147849757437
pseudoautosomal,0.808627215707611
pseudocleavage,0.9298603966391022
pseudogenes,1.0
pseudohyphal,0.9781729293009732
pseudokinases,1.0
pseudopodium,0.9527733967703829
pseudounipolar,1.0
pseudouridine,0.9479563508796507
pseudouridylate,1.0
pseurotin,0.9661139643518318
psii,1.0
psilocybin,1.0
psychomotor,1.0
psychosocial,1.0
pten,0.7625140643924955
pteridine,0.9267267581546378
pterines,1.0
pthlh,1.0
ptm,1.0
ptn,1.0
ptprf,1.0
pufa,1.0
puffing,0.9652561163477827
pullulan,0.9571544715475185
pulmonary,0.9522300650234647
pulp,0.9422194938440793
pulposus,1.0
pulsatile,0.971495841367395
puma,1.0
pumilio,1.0
pumping,0.9710234838910612
pupal,0.9538133435426623
puparial,1.0
pupariation,0.9710234838910612
pupation,1.0
pupil,1.0
pupillae,1.0
pupylation,1.0
purine,0.7822952310896464
purinergic,0.8112095124793101
purinoceptor,1.0
purinosome,1.0
purkinje,0.9548378862491822
puromycin,0.9831089616993042
purvalanol,0.9791919282315019
pushing,1.0
putamen,1.0
putrescine,0.9344726614247684
pvalb,0.990265958602589
pwwp,0.8207219174006911
pxe,1.0
pyloric,0.9791042376428695
pylorus,0.9502929388774946
pyochelin,0.9801602705555061
pyocyanine,0.9814823546294158
pyoverdine,1.0
pyr,1.0
pyramid,0.9691278768095908
pyramidal,0.8661159583588932
pyrenocyte,1.0
pyrethroid,1.0
pyridine,0.8693434558553376
pyridoxal,0.9753403365476576
pyridoxamine,0.9851280625882967
pyridoxine,0.9833307215683417
pyrimidine,0.8372796651143322
pyrin,0.8633294778605327
pyripyropene,1.0
pyrophosphatase,1.0
pyrophosphate,0.9935814988555416
pyroptosis,1.0
pyroptosome,1.0
pyroptotic,0.9787876417832254
pyrrolizidine,1.0
pyrroloquinoline,1.0
pyrrolysine,0.9897069869091077
pyruvate,0.8530786408627572
pyruvic,1.0
pzp,0.8207219174006911
q,0.8675785750847399
qrfp,1.0
quadrigemina,1.0
quadruple,1.0
quality,0.4234813103368189
quarternary,1.0
quaternary,0.8451151927502603
quenching,0.9554123112064612
quercetin,0.9698278251264246
quetiapine,1.0
queuosine,0.9787593500208381
quiescence,1.0
quiescent,1.0
quinate,0.9722206429082803
quinolinate,0.97474861343199
quinolinic,1.0
quinone,0.8668337810493476
quorum,0.9884278385022321
r,0.9728273571748683
ra,0.6830215511952663
rab,0.8419789310553103
rabgaps,1.0
rabs,1.0
rac,0.978281516978709
racemization,0.9778987244655107
radial,0.932714653968365
radially,0.96533666264665
radiata,1.0
radiation,0.6921564290052471
radical,0.9737222793421972
raf,0.8079567791160792
raffinose,0.9477770276913303
raft,0.9165086953814874
ragulator,1.0
ral,1.0
ram,1.0
ran,1.0
random,1.0
range,1.0
rap,1.0
rapamycin,0.9851280625882967
raphe,1.0
rapid,1.0
rar,1.0
rasgap,1.0
rate,0.9027716885189537
ratio,1.0
rbr,1.0
rcbl,1.0
rctr,1.0
rdna,0.983400818686659
rds,1.0
reaction,0.8373953885433717
reactivation,1.0
reactive,0.8695557060010584
reader,1.0
readthrough,0.9808876969325329
rearrangement,0.9716374532813619
rearranging,1.0
rearward,1.0
reassembly,0.7972780762521186
recapture,1.0
reception,1.0
receptive,1.0
receptivity,0.9743382709489549
receptor,0.4611074840209225
recessive,1.0
reciprocal,0.9769053831394849
recognition,0.7973974500049971
recombinase,0.9597048625192482
recombination,0.7688909276451217
recombinational,0.9439021617109851
recovery,1.0
recq,1.0
recruit,1.0
recruiting,0.6218938936690361
recruitment,0.9006805548289726
rectal,1.0
rectifier,0.7875779890112891
rectifying,0.768268133872599
rectum,0.938694544064139
recurving,1.0
recycling,0.9407236544741306
red,0.898338846329774
redox,0.9180683588986369
reduced,0.7937345086017251
reductase,0.9164704853800649
reduction,0.9652730423443348
reductive,0.9899890022895316
reelin,1.0
reflex,0.8643752689365725
refolding,0.9641495411673949
reformation,1.0
regeneration,0.8182165140864122
region,0.7254559172039503
regional,1.0
regionalization,0.6347818576683689
regression,0.8650337347582076
regular,0.9480103807554521
regulate,0.8479813531386343
regulated,0.8166404718944891
regulates,0.7809040460442243
regulating,0.9549847628687892
regulation,0.17356960731420484
regulator,1.0
regulatory,0.7353353454797942
regulins,1.0
reinitiation,1.0
rejection,1.0
related,0.7180990087366388
relaxation,0.9158992105564427
relaxin,1.0
relay,1.0
release,0.6481960445567827
releasing,1.0
relocation,0.9755648763099458
relt,1.0
rem,0.9739294365526888
remain,1.0
remnant,0.978634488613058
remodelers,0.6746758850278076
remodeling,0.6080330045617315
remodelling,1.0
removal,0.8406779118123249
renal,0.7724848883195395
reneutralization,1.0
reniform,1.0
renin,0.9881540290750817
reorganization,1.0
repair,0.7461573967975487
repeat,0.7995492696333364
repetitive,1.0
replacement,0.9196324230107634
replicase,0.8675785750847399
replication,0.750633511673688
replicative,0.9641495411673949
replum,1.0
repolarisation,1.0
repolarization,0.8932766152997794
repress,1.0
represses,1.0
repression,0.96206764520776
repressive,1.0
repressor,1.0
reproduction,0.5067324810081126
reproductive,0.3815409330059015
repulsion,1.0
repulsive,1.0
required,0.9272003001361516
rescue,0.9865734849532488
resection,0.9763041935073041
reserve,0.9408502612715717
resident,0.9831095963925683
residue,1.0
resistance,0.6194488546978119
resolution,0.8081558246473307
resolvin,0.9872747877134019
resolvins,1.0
resorcinol,1.0
resorption,0.96738460854899
respective,1.0
respirasome,0.6609567056904527
respiration,0.6237245279370875
respiratory,0.6334482234797618
response,0.3464071684337681
responsive,0.24313303044620413
rest,1.0
resting,1.0
restraint,1.0
restricted,0.6128572570117825
restriction,0.7858197463877011
result,1.0
resulting,0.7620927247721102
resveratrol,0.9791919282315019
ret,1.0
retainment,1.0
retardation,1.0
retention,1.0
reticular,0.8957396533522218
reticulata,1.0
reticulocyte,0.9327434882362208
reticulons,1.0
reticulophagy,0.9862845154123228
reticulospinal,1.0
reticulum,0.871734512112789
retina,0.9543914214198475
retinal,0.6038967610069745
retinoblast,1.0
retinoic,0.9401965648368676
retinoid,0.6621069455148697
retinol,0.9108779280650625
retraction,0.986828297811479
retractive,1.0
retriever,1.0
retroelements,0.7806791252869647
retrograde,0.8191017573996985
retrotransposition,1.0
retrotransposon,0.7752010490806474
retrotrapezoid,1.0
rett,0.6218938936690361
reuptake,0.792465488846371
reuteran,0.9851280625882967
rev,0.7939595543887185
reversal,0.7806791252869647
reverse,0.841976946359611
reversible,1.0
reversine,0.9816358770186568
rewinding,1.0
rgk,1.0
rhabdomere,1.0
rhabdomyosarcoma,1.0
rhag,1.0
rhamnogalacturonan,0.955861264375515
rhamnolipid,1.0
rhamnose,0.9741638122655779
rhesus,1.0
rhfca,1.0
rhizobactin,0.9892246532391891
rhn,1.0
rho,0.5905210699192482
rhoa,1.0
rhob,1.0
rhobtb,0.7322203558173861
rhoc,1.0
rhod,1.0
rhodopsin,0.9886687977816301
rhof,1.0
rhog,1.0
rhoh,1.0
rhoj,1.0
rhomboid,1.0
rhombomere,0.8756395364414831
rhophilins,1.0
rhoq,1.0
rhotekin,1.0
rhou,1.0
rhov,1.0
rhythm,0.7921634995596547
rhythmic,0.631325161702746
ribavirin,1.0
ribbon,0.9774417561036085
ribitol,0.9734160503609327
riboflavin,0.9721608481399434
ribonuclease,0.7043977676941308
ribonucleoprotein,0.8849281116460321
ribonucleoproteins,0.8248291536743847
ribonucleoside,0.8559178687400802
ribonucleotide,0.7731844295160146
ribophagy,1.0
ribose,0.7140876700122223
riboside,0.9818741940449841
ribosomal,0.7171489648591981
ribosome,0.9346229582186143
ribulose,1.0
rich,0.8984419611317117
rickets,1.0
ridge,0.9641495411673949
right,0.8977421281164066
righting,1.0
rim,1.0
rin,1.0
ring,0.9611377411388224
ringo,1.0
ripening,0.9564109262571703
ripoptosome,0.9709179544382033
risc,1.0
risperidone,1.0
rit,1.0
rits,1.0
rld,1.0
rmts,1.0
rn,0.8963217460530136
rna,0.3422074221471301
rnase,0.8255418226369754
rnd,1.0
rnp,1.0
ro,0.8963217460530136
robo,0.7330329606096109
robos,1.0
rock,1.0
roco,1.0
rod,0.988788820638307
role,0.8997610553916328
rolling,0.973194231659482
roof,0.914094313179221
root,0.9328673204894965
rora,1.0
rosehip,1.0
rostral,1.0
rostrocaudal,1.0
rotation,1.0
rotational,0.9052853707500602
rotenone,0.9791919282315019
rotor,1.0
rough,1.0
roundabout,0.9696554813727757
rp,1.0
rpia,1.0
rrna,0.7973138373096136
rsf,1.0
rsk,1.0
rsv,0.7469253439771828
rtc,1.0
rtk,1.0
rtks,1.0
rubrospinal,1.0
rudiment,0.9729190909725316
ruffle,0.9763993370278323
rule,1.0
rumination,1.0
rupture,1.0
ryanodine,1.0
rzz,1.0
sa,0.9606465068532618
sac,0.972965594384535
saccharidase,1.0
saccharopine,0.9833146957477471
saccule,1.0
saga,1.0
sage,1.0
sagittal,1.0
sahf,1.0
salicin,1.0
salicylate,1.0
salicylic,0.9632824178715255
salinity,0.9821645744396763
saliva,0.9799536548888202
salivary,0.8979034259013995
salla,1.0
salt,0.7611607872898555
salty,1.0
salvage,0.7480818981196931
sam,1.0
sampling,0.9298603966391022
sanfilippo,1.0
sant,1.0
sapiens,1.0
sapitinib,1.0
saponin,0.9598327817557488
sarcinapterin,0.9746617214094976
sarcomere,0.9799536548888202
sarcomerogenesis,1.0
sarcoplasmic,0.9713675444680011
sarcosine,0.9801602705555061
sars,1.0
sasp,1.0
satellite,0.9343865822116757
satisfation,0.7322203558173861
saturated,0.660691201683286
scab,1.0
scaffold,0.9709320955510021
scaling,1.0
scalp,1.0
scan,1.0
scanning,1.0
scar,1.0
scarna,1.0
scattered,1.0
scavenger,0.7046688575935657
scavenging,1.0
scf,0.7474514412992602
schbckd,1.0
schizogony,1.0
schizophrenia,1.0
schlafen,1.0
schwann,0.9379841301155223
scid,1.0
scission,0.9774417561036085
scleral,1.0
sclerenchyma,0.9814823546294158
sclerite,1.0
sclerotium,0.9564109262571703
sclerotization,0.9691278768095908
sclerotome,0.97474861343199
scolopale,1.0
scolopidial,1.0
scopolamine,1.0
scotopic,1.0
scramblase,0.8941002561200556
scramblases,1.0
scrambling,0.9611811989365203
scribble,1.0
sd,1.0
sdk,1.0
sdlt,1.0
sdsa,1.0
sealing,0.9716374532813619
seam,1.0
sebaceous,0.9488196489120932
sebocyte,0.9852315145234705
sebum,0.9626933361739061
sec,1.0
second,0.7284786694953971
secondary,0.5551719601809226
secreted,1.0
secretin,0.8675785750847399
secreting,0.6080219079608978
secretion,0.6431321945412412
secretoglobins,1.0
secretory,0.31253133148427026
secundum,1.0
securin,1.0
sedcjd,1.0
seed,0.9558741858340226
seedling,0.96533666264665
segment,0.8086242543439077
segmental,0.9165791537858141
segmentation,0.8962542557623325
segmented,1.0
segregation,0.8294908829644636
seizure,1.0
selectins,1.0
selection,0.8816521871484357
selective,0.804204099487168
selenate,1.0
selenite,0.97474861343199
selenium,0.9367372430626089
selenoamino,0.697978821903352
selenocysteine,0.8751457988306838
selenoneine,0.9791919282315019
selenoproteins,1.0
selenosugars,1.0
self,0.9493551499197819
semaphorin,0.6951008528380964
semaphorins,1.0
semet,1.0
semialdehyde,1.0
semicircular,0.947356960949177
seminal,1.0
seminiferous,0.9558266435083861
senescence,0.7655009623056088
sensing,0.9911688708026797
sensitive,0.9875715131180554
sensitivity,1.0
sensitization,1.0
sensor,0.6439122905562704
sensory,0.5629283518031482
sensu,0.588721485695351
sepal,1.0
separate,1.0
separation,0.8900237505884588
septal,1.0
septate,0.9875037007339569
septation,0.9710279048721788
septin,0.943726602621607
septins,1.0
septum,0.8807655925321535
sequence,0.8748474995503094
sequestered,0.9346824005382506
sequestering,0.8491472547316556
sequestration,1.0
serine,0.652221392737584
seromucus,0.48035729660549736
serosal,1.0
serotonergic,0.9861091404989822
serotonin,0.8322394828992584
serous,0.8580044158994357
serpin,1.0
sertoli,0.9763062912043414
sesquarterpene,0.983565603416541
sesquiterpene,0.8718637596633358
sesquiterpenoid,0.8236158837793727
set,0.9484551564033253
sevenless,0.9837134245873349
several,1.0
severe,1.0
severing,0.9596314597879155
sex,0.843721018296962
sexual,0.8965757078710542
sexually,1.0
sgrnas,1.0
shade,0.9626933361739061
shamixanthone,0.9691278768095908
shape,0.8868662523745158
shaping,1.0
shc,1.0
shear,0.8355669094269474
sheath,1.0
sheet,0.8605449122300419
shelf,1.0
shell,0.97142205965856
shelterin,0.9721608481399434
shield,1.0
shieldin,1.0
shift,1.0
shikimate,0.9867695050848009
shisa,1.0
shock,0.7305611026005114
shoot,0.9153334395921608
short,0.9602774278470113
shortening,0.9792224530654828
shr,1.0
shrec,1.0
shroom,1.0
shunt,0.9888213082054315
shutoff,0.9781277794249776
shuttle,1.0
sialic,1.0
sialidosis,1.0
sialuria,1.0
sialylation,0.9759961560615337
sialyltransferases,1.0
sibling,1.0
side,0.9758916851090542
sidedness,1.0
sideretin,1.0
sideroflexins,1.0
siderophore,0.8259778569388762
sieve,0.9799536548888202
sigmoid,1.0
signal,0.4986856031398922
signaling,0.3483831094323859
signalling,0.6973617116663776
signalosome,1.0
sik,1.0
silencing,0.7320263988848258
silent,0.9843580615167096
silicate,1.0
silicic,1.0
silicon,0.9716374532813619
silver,0.9736073639864697
similarity,1.0
simple,0.9079891118270735
simvastatin,1.0
sinapate,0.9830040465858093
sine,1.0
single,0.3883317173132737
singlet,0.9836595439215606
sinoatrial,0.9816759232960319
sinus,0.9675328521762658
sinusoid,0.9261383614669056
sirna,0.9689872544585025
siroheme,0.9691278768095908
sirtuins,1.0
sister,0.8891681018193788
site,0.8242636366619231
sitosterolemia,1.0
size,0.6882554689759981
skeletal,0.7259075125628288
skeletogenic,1.0
skeleton,1.0
ski,1.0
skin,0.8612748587707415
skipping,1.0
skotomorphogenesis,1.0
sl,1.0
slbp,1.0
slc,0.3151712198781989
sleep,0.9231713555938065
sliding,0.9560444330765205
slime,0.9759961560615337
slingshot,1.0
slit,1.0
slow,0.9904497470078392
slowing,1.0
slowly,1.0
slug,1.0
sly,1.0
sm,1.0
smac,0.9120389574783676
smad,0.9772375415524925
smads,0.8963217460530136
small,0.3898002072175982
smell,1.0
smn,0.8207219174006911
smo,1.0
smooth,0.7414198106795594
smoothened,0.9251451852185071
smrt,1.0
snag,1.0
snap,1.0
snare,0.8340140862381781
snatching,1.0
sncg,1.0
sneeze,1.0
snf,0.6271355862764807
sno,0.8976385506481446
snorna,0.9775353032706819
snornp,1.0
snrna,0.9029538198432316
snrnp,0.9880826590820044
social,1.0
socially,0.842187955071135
sociosexual,1.0
socket,1.0
socs,1.0
sodium,0.6972163141437118
soft,1.0
solitary,1.0
soluble,0.9135672902893589
solute,0.40734335735579474
soma,1.0
somal,1.0
somatic,0.7100566399010656
somatodendritic,1.0
somatomotor,0.9001827908189174
somatosensory,0.9721092842340215
somatostatin,0.8944135904390964
somatotroph,1.0
somatotropin,0.9289119883758482
somite,1.0
somitogenesis,0.9804947402494303
somitogenic,1.0
somitomeric,0.9626933361739061
